masv,hocky,namhoc,dtbhk,sotchk
17520948,1,2018,7.39,23
17520949,1,2017,6.23,19
17520949,2,2017,6.45,17
17520949,3,2017,7.8,3
17520949,1,2018,6.98,18
17520950,1,2017,6.13,20
17520950,2,2017,8.38,18
17520950,1,2018,7.43,24
17520951,1,2017,5.76,20
17520951,2,2017,5.72,18
17520951,3,2017,9.3,3
17520951,1,2018,5.88,20
17520952,1,2017,3.11,16
17520952,1,2018,5.31,20
17520953,1,2017,8.14,20
17520953,2,2017,8.64,24
17520953,1,2018,8.52,20
17520954,1,2017,6.81,15
17520954,2,2017,7.35,17
17520954,1,2018,6.13,16
17520955,1,2017,8.16,16
17520955,2,2017,7.06,20
17520955,1,2018,8.07,19
17520956,1,2017,8.15,19
17520956,2,2017,7.6,21
17520956,1,2018,7.81,20
17520957,1,2017,6.22,21
17520957,2,2017,6.78,23
17520957,1,2018,8.02,18
17520958,1,2017,7.35,17
17520958,2,2017,7.19,21
17520958,1,2018,7.88,16
17520959,1,2017,7.38,17
17520959,2,2017,6.99,22
17520959,1,2018,6.59,20
17520960,1,2017,8.73,15
17520960,2,2017,8.12,23
17520960,1,2018,7.56,20
17520961,1,2017,6.87,20
17520961,2,2017,4.94,18
17520961,1,2018,7.0,21
17520962,1,2017,6.92,20
17520962,2,2017,5.54,22
17520962,1,2018,5.55,16
17520963,1,2017,7.99,20
17520963,2,2017,8.52,20
17520963,1,2018,7.93,21
17520964,1,2017,6.58,16
17520964,2,2017,7.4,23
17520964,1,2018,7.73,22
17520965,1,2017,7.42,19
17520965,2,2017,7.47,19
17520965,1,2018,7.28,22
17520966,1,2017,7.33,20
17520966,2,2017,7.09,22
17520966,1,2018,5.66,20
17520967,1,2017,7.13,15
17520967,2,2017,7.73,23
17520967,1,2018,7.39,22
17520968,1,2017,6.73,19
17520968,2,2017,6.78,20
17520968,1,2018,7.38,19
17520970,1,2017,4.32,20
17520970,2,2017,5.37,17
17520970,3,2017,8.6,3
17520970,1,2018,6.62,22
17520971,1,2017,6.33,20
17520971,2,2017,6.72,23
17520971,1,2018,6.04,17
17520972,1,2017,3.93,20
17520972,2,2017,0.78,20
17520973,1,2017,7.0,15
17520973,2,2017,7.69,21
17520973,1,2018,8.19,17
17520974,1,2017,0.66,13
17520975,1,2017,3.79,15
17520975,2,2017,4.83,18
17520975,1,2018,5.26,24
17520976,1,2017,7.21,16
17520976,2,2017,7.78,16
17520976,1,2018,7.52,17
17520977,1,2017,3.75,19
17520977,2,2017,2.51,17
17520977,1,2018,0.0,16
17520978,1,2017,1.83,13
17520978,2,2017,1.18,23
17520978,1,2018,0.0,12
17520979,1,2017,6.59,20
17520979,2,2017,7.46,22
17520979,1,2018,7.75,21
17520980,1,2017,8.11,16
17520980,2,2017,8.78,21
17520980,1,2018,8.67,15
17520981,1,2017,7.98,20
17520981,2,2017,7.27,23
17520981,1,2018,7.24,20
17520982,1,2017,7.96,17
17520982,2,2017,7.98,20
17520982,1,2018,8.42,17
17520983,1,2017,7.31,19
17520983,2,2017,6.92,21
17520983,1,2018,8.0,16
17520984,1,2017,7.45,20
17520984,2,2017,7.57,22
17520984,1,2018,7.72,17
17520985,1,2017,2.37,20
17520986,1,2017,6.82,19
17520986,2,2017,7.76,24
17520986,1,2018,7.94,19
17520987,1,2017,8.18,20
17520987,2,2017,8.22,20
17520987,1,2018,8.3,17
17520988,1,2017,7.07,20
17520988,2,2017,8.27,20
17520988,1,2018,7.26,18
17520989,1,2017,5.31,16
17520989,2,2017,6.27,19
17520989,1,2018,6.36,18
17520990,1,2017,7.48,13
17520990,2,2017,7.56,21
17520990,1,2018,0.0,5
17520991,1,2017,6.2,20
17520991,2,2017,6.06,20
17520991,3,2017,9.3,3
17520991,1,2018,5.16,21
17520992,1,2017,7.74,17
17520992,2,2017,6.83,23
17520992,1,2018,7.59,17
17520994,1,2017,5.81,16
17520994,2,2017,5.97,22
17520994,1,2018,6.62,22
17520995,1,2017,5.08,20
17520995,2,2017,5.18,19
17520995,1,2018,0.29,17
17520996,1,2017,8.25,19
17520996,2,2017,8.13,19
17520996,1,2018,8.32,23
17520997,1,2017,8.01,17
17520997,2,2017,8.24,23
17520997,1,2018,8.03,22
17520999,1,2017,8.44,19
17520999,2,2017,8.02,21
17520999,1,2018,8.05,20
17521000,1,2017,5.5,15
17521000,2,2017,7.11,17
17521000,3,2017,6.26,7
17521000,1,2018,6.84,17
17521001,1,2017,6.14,20
17521001,2,2017,7.22,24
17521001,3,2017,6.9,3
17521001,1,2018,6.64,21
17521002,1,2017,5.15,20
17521002,2,2017,3.63,18
17521002,1,2018,5.17,22
17521003,1,2017,6.59,20
17521003,2,2017,7.22,24
17521003,1,2018,7.4,22
17521004,1,2017,7.26,17
17521004,2,2017,8.0,20
17521004,1,2018,8.19,22
17521004,2,2018,7.87,17
17521005,1,2017,4.91,20
17521005,2,2017,2.36,14
17521006,1,2017,6.64,14
17521006,2,2017,7.09,22
17521006,1,2018,7.45,22
17521007,1,2017,8.24,20
17521007,2,2017,7.91,19
17521007,1,2018,8.11,19
17521008,1,2017,5.48,21
17521008,2,2017,4.64,19
17521008,1,2018,7.57,19
17521009,1,2017,4.75,20
17521009,2,2017,5.9,16
17521009,1,2018,0.45,24
17521010,1,2017,7.31,16
17521010,2,2017,7.25,22
17521010,1,2018,7.66,20
17521011,1,2017,7.05,15
17521011,2,2017,6.58,19
17521011,1,2018,6.8,20
17521012,1,2017,6.05,21
17521012,2,2017,5.64,22
17521012,1,2018,4.74,19
17521013,1,2017,8.6,20
17521013,2,2017,8.56,20
17521013,1,2018,8.87,21
17521014,1,2017,5.95,20
17521014,2,2017,7.21,19
17521014,1,2018,7.72,18
17521015,1,2017,6.47,17
17521015,2,2017,6.44,18
17521015,1,2018,5.42,19
17521016,1,2017,5.79,20
17521016,2,2017,5.74,18
17521016,1,2018,5.64,20
17521017,1,2017,6.04,13
17521017,2,2017,2.8,15
17521017,1,2018,5.93,16
17521018,1,2017,6.94,19
17521018,2,2017,7.21,19
17521018,3,2017,6.9,4
17521018,1,2018,7.33,22
17521019,1,2017,8.35,20
17521019,2,2017,8.29,22
17521019,1,2018,8.3,20
17521021,1,2017,8.2,11
17521021,2,2017,5.99,21
17521021,1,2018,6.39,19
17521022,1,2017,7.21,20
17521022,2,2017,7.83,22
17521022,1,2018,7.37,20
17521023,1,2017,6.24,20
17521023,2,2017,2.56,23
17521023,1,2018,0.74,14
17521025,1,2017,7.93,16
17521025,2,2017,7.86,22
17521025,1,2018,7.91,20
17521026,1,2017,6.03,15
17521026,2,2017,6.32,23
17521026,1,2018,5.82,24
17521027,1,2017,6.72,20
17521027,2,2017,6.19,23
17521027,1,2018,6.58,19
17521028,1,2017,5.61,15
17521028,2,2017,5.69,21
17521028,1,2018,5.36,21
17521029,1,2017,6.98,20
17521029,2,2017,7.66,20
17521029,1,2018,6.85,24
17521030,1,2017,8.68,20
17521030,2,2017,8.73,23
17521030,1,2018,8.28,16
17521031,1,2017,6.65,20
17521031,2,2017,6.78,20
17521031,1,2018,7.08,20
17521032,1,2017,7.43,19
17521032,2,2017,7.63,19
17521032,1,2018,7.34,23
17521033,1,2017,4.52,18
17521033,2,2017,5.99,17
17521033,3,2017,6.45,6
17521033,1,2018,5.72,15
17521034,1,2017,7.34,19
17521034,2,2017,7.04,20
17521034,1,2018,6.9,22
17521035,1,2017,6.49,20
17521035,2,2017,6.02,20
17521035,3,2017,9.3,3
17521035,1,2018,7.14,19
17521036,1,2017,4.38,16
17521036,2,2017,0.25,16
17521036,1,2018,0.6,19
17521037,1,2017,4.91,20
17521037,2,2017,5.08,16
17521037,1,2018,6.76,17
17521038,1,2017,2.67,18
17521038,2,2017,4.33,18
17521038,3,2017,7.0,4
17521038,1,2018,6.24,17
17521039,1,2017,7.71,16
17521039,2,2017,7.52,23
17521039,1,2018,7.26,21
17521040,1,2017,6.76,20
17521040,2,2017,7.04,22
17521040,3,2017,9.3,3
17521040,1,2018,6.44,23
17521041,1,2017,6.14,20
17521041,2,2017,7.46,20
17521041,1,2018,7.0,24
17521042,1,2017,5.32,19
17521042,2,2017,5.21,17
17521042,1,2018,5.43,12
17521043,1,2017,6.06,13
17521043,2,2017,6.11,17
17521043,1,2018,5.69,15
17521044,1,2017,6.91,12
17521044,2,2017,4.63,18
17521044,3,2017,6.63,6
17521044,1,2018,5.44,18
17521045,1,2017,6.01,19
17521045,2,2017,8.07,19
17521045,3,2017,8.4,4
17521045,1,2018,7.59,20
17521046,1,2017,6.16,20
17521046,2,2017,6.36,22
17521046,1,2018,6.48,20
17521047,1,2017,0.0,0
17521047,2,2017,3.73,23
17521047,1,2018,3.88,15
17521048,1,2017,6.29,15
17521048,2,2017,6.42,18
17521048,1,2018,6.58,16
17521049,1,2017,7.26,20
17521049,2,2017,8.03,23
17521049,1,2018,7.78,22
17521050,1,2017,6.64,15
17521050,2,2017,6.14,20
17521050,3,2017,7.1,4
17521050,1,2018,6.27,20
17521051,1,2017,6.73,20
17521051,2,2017,6.86,21
17521051,1,2018,7.11,20
17521052,1,2017,4.22,20
17521052,2,2017,3.65,19
17521052,1,2018,4.39,19
17521053,1,2017,3.73,20
17521053,2,2017,2.2,9
17521053,1,2018,1.93,16
17521054,1,2017,5.53,17
17521054,2,2017,3.68,20
17521054,1,2018,3.04,18
17521055,1,2017,5.56,15
17521055,2,2017,3.92,23
17521055,1,2018,7.03,22
17521056,1,2017,9.36,16
17521056,2,2017,8.51,19
17521056,1,2018,8.37,22
17521057,1,2017,7.36,17
17521057,2,2017,7.33,23
17521057,1,2018,8.01,22
17521058,1,2017,6.4,19
17521058,2,2017,5.77,18
17521058,1,2018,8.27,18
17521059,1,2017,6.69,17
17521059,2,2017,5.79,18
17521059,1,2018,7.02,20
17521060,1,2017,6.23,19
17521060,2,2017,6.25,17
17521060,1,2018,5.61,15
17521061,1,2017,3.69,11
17521061,2,2017,1.39,15
17521061,1,2018,0.0,0
17521062,1,2017,7.21,20
17521062,2,2017,6.6,20
17521062,1,2018,5.77,21
17521063,1,2017,7.03,17
17521063,2,2017,6.33,22
17521063,1,2018,6.21,20
17521064,1,2017,7.08,12
17521064,2,2017,6.95,13
17521064,3,2017,7.6,6
17521064,1,2018,6.88,18
17521065,1,2017,6.47,21
17521065,2,2017,7.23,19
17521065,1,2018,7.84,23
17521066,1,2017,5.99,16
17521066,2,2017,5.92,20
17521066,1,2018,6.32,19
17521067,1,2017,7.56,20
17521067,2,2017,6.32,20
17521067,1,2018,6.95,22
17521068,1,2017,8.19,20
17521068,2,2017,8.73,16
17521068,1,2018,8.14,25
17521069,1,2017,7.53,20
17521069,2,2017,7.17,19
17521069,1,2018,7.38,22
17521070,1,2017,2.79,15
17521070,2,2017,0.93,15
17521070,1,2018,3.0,18
17521071,1,2017,7.3,18
17521071,2,2017,8.13,24
17521071,1,2018,8.13,16
17521072,1,2017,6.48,15
17521072,2,2017,6.93,18
17521072,1,2018,6.36,23
17521073,1,2017,6.93,17
17521073,2,2017,7.38,16
17521073,1,2018,6.64,17
17521074,1,2017,7.32,17
17521074,2,2017,7.35,23
17521074,1,2018,7.07,23
17521075,1,2017,7.48,17
17521075,2,2017,7.92,22
17521075,1,2018,7.23,24
17521075,2,2018,8.35,17
17521076,1,2017,6.29,19
17521076,2,2017,6.85,19
17521076,3,2017,6.7,4
17521076,1,2018,6.59,22
17521077,1,2017,5.05,20
17521077,2,2017,6.12,20
17521077,3,2017,2.0,4
17521077,1,2018,5.61,21
17521078,1,2017,7.32,21
17521078,2,2017,6.86,20
17521078,1,2018,6.48,24
17521080,1,2017,5.91,18
17521080,2,2017,7.69,19
17521080,3,2017,7.4,4
17521080,1,2018,7.26,24
17521081,1,2017,7.66,20
17521081,2,2017,8.07,19
17521081,1,2018,7.13,21
17521083,1,2017,7.61,19
17521083,2,2017,8.03,19
17521083,1,2018,7.4,20
17521084,1,2017,7.37,21
17521084,2,2017,7.4,21
17521084,1,2018,8.02,20
17521085,1,2017,6.37,20
17521085,2,2017,6.12,22
17521085,1,2018,7.03,16
17521086,1,2017,5.26,18
17521086,2,2017,6.81,15
17521086,1,2018,6.9,20
17521087,1,2017,8.79,19
17521087,2,2017,9.2,23
17521087,1,2018,8.18,21
17521088,1,2017,3.91,19
17521088,2,2017,2.84,20
17521088,1,2018,2.62,19
17521089,1,2017,7.22,13
17521089,2,2017,7.63,16
17521089,1,2018,7.43,22
17521090,1,2017,3.79,18
17521090,2,2017,2.71,11
17521090,1,2018,3.75,13
17521091,1,2017,5.02,12
17521091,2,2017,3.71,18
17521091,3,2017,6.23,6
17521091,1,2018,6.41,18
17521092,1,2017,6.4,20
17521092,2,2017,6.73,15
17521092,1,2018,7.27,20
17521093,1,2017,5.29,16
17521093,2,2017,6.21,15
17521093,1,2018,6.4,17
17521094,1,2017,6.03,15
17521094,2,2017,6.85,24
17521094,1,2018,7.27,22
17521095,1,2017,6.64,20
17521095,2,2017,5.91,23
17521095,1,2018,7.96,17
17521097,1,2017,4.52,17
17521097,2,2017,1.39,18
17521098,1,2017,6.56,20
17521098,2,2017,7.67,24
17521098,3,2017,8.1,4
17521098,1,2018,7.71,17
17521100,1,2017,7.26,19
17521100,2,2017,7.63,19
17521100,1,2018,7.61,24
17521101,1,2017,6.72,19
17521101,2,2017,6.75,21
17521101,1,2018,5.63,22
17521102,1,2017,6.18,20
17521102,2,2017,6.44,19
17521102,1,2018,6.55,21
17521103,1,2017,7.67,18
17521103,2,2017,7.52,22
17521103,1,2018,7.71,24
17521104,1,2017,8.69,20
17521104,2,2017,8.84,23
17521104,1,2018,8.17,20
17521105,1,2017,6.98,20
17521105,2,2017,6.71,22
17521105,1,2018,7.96,20
17521106,1,2017,7.06,19
17521106,2,2017,6.6,18
17521106,1,2018,7.57,21
17521107,1,2017,6.68,19
17521107,2,2017,5.09,11
17521107,1,2018,2.13,18
17521108,1,2017,6.57,20
17521108,2,2017,7.4,20
17521108,1,2018,7.12,21
17521109,1,2017,7.44,20
17521109,2,2017,6.79,18
17521109,1,2018,6.61,18
17521110,1,2017,7.36,20
17521110,2,2017,6.94,22
17521110,1,2018,7.17,20
17521111,1,2017,5.61,17
17521111,2,2017,5.79,18
17521111,1,2018,4.5,16
17521112,1,2017,6.51,15
17521112,2,2017,6.61,21
17521112,1,2018,5.21,17
17521113,1,2017,6.15,20
17521113,2,2017,7.77,23
17521113,1,2018,7.38,23
17521114,1,2017,6.75,20
17521114,2,2017,8.12,20
17521114,3,2017,9.3,3
17521114,1,2018,8.15,22
17521115,1,2017,7.48,21
17521115,2,2017,7.49,22
17521115,1,2018,8.03,24
17521116,1,2017,1.39,15
17521117,1,2017,6.87,20
17521117,2,2017,4.14,22
17521117,1,2018,3.25,15
17521118,1,2017,6.58,20
17521118,2,2017,6.98,20
17521118,1,2018,6.48,24
17521119,1,2017,8.85,20
17521119,2,2017,8.74,23
17521119,1,2018,8.82,17
17521120,1,2017,8.31,12
17521120,2,2017,7.68,13
17521120,3,2017,8.03,6
17521120,1,2018,7.89,18
17521121,1,2017,8.2,20
17521121,2,2017,8.03,23
17521121,1,2018,7.4,21
17521122,1,2017,8.95,17
17521122,2,2017,9.13,23
17521122,1,2018,8.12,23
17521124,1,2017,5.59,19
17521124,2,2017,5.68,21
17521124,3,2017,5.4,4
17521124,1,2018,5.78,19
17521125,1,2017,3.16,21
17521125,2,2017,0.0,0
17521126,1,2017,6.04,20
17521126,2,2017,4.85,21
17521126,1,2018,6.02,14
17521127,1,2017,5.27,15
17521127,2,2017,6.33,18
17521127,1,2018,6.1,21
17521128,1,2017,0.0,11
17521129,1,2017,5.36,20
17521129,2,2017,5.12,18
17521129,1,2018,6.9,21
17521130,1,2017,5.99,13
17521130,2,2017,6.32,23
17521130,1,2018,6.41,23
17521131,1,2017,5.14,17
17521131,2,2017,4.09,19
17521131,1,2018,4.92,18
17521132,1,2017,6.25,20
17521132,2,2017,8.26,22
17521132,1,2018,7.41,20
17521133,1,2017,7.09,15
17521133,2,2017,6.93,19
17521133,1,2018,6.39,21
17521134,1,2017,3.55,16
17521134,2,2017,4.06,20
17521134,3,2017,6.91,7
17521134,1,2018,5.41,22
17521135,1,2017,6.77,15
17521135,2,2017,6.45,19
17521135,1,2018,7.14,19
17521136,1,2017,6.94,17
17521136,2,2017,6.8,20
17521136,1,2018,6.83,24
17521137,1,2017,7.09,21
17521137,2,2017,7.22,23
17521137,1,2018,6.6,22
17521138,1,2017,5.99,17
17521138,2,2017,6.52,22
17521138,1,2018,6.7,19
17521139,1,2017,6.18,21
17521139,2,2017,7.1,20
17521139,3,2017,7.3,4
17521139,1,2018,6.97,18
17521140,1,2017,7.06,21
17521140,2,2017,6.88,20
17521140,1,2018,7.32,22
17521141,1,2017,6.54,20
17521141,2,2017,6.43,21
17521141,3,2017,10.0,3
17521141,1,2018,7.65,17
17521142,1,2017,6.99,20
17521142,2,2017,7.72,24
17521142,1,2018,6.66,17
17521143,1,2017,7.22,15
17521143,2,2017,0.89,21
17521144,1,2017,7.55,15
17521144,2,2017,1.21,21
17521144,1,2018,0.0,0
17521145,1,2017,5.93,13
17521145,2,2017,6.15,22
17521145,3,2017,0.2,4
17521145,1,2018,6.6,24
17521146,1,2017,6.17,15
17521146,2,2017,6.0,21
17521146,1,2018,5.03,16
17521147,1,2017,6.98,19
17521147,2,2017,7.32,21
17521147,1,2018,6.73,20
17521148,1,2017,5.92,20
17521148,2,2017,5.5,20
17521148,3,2017,6.7,3
17521148,1,2018,5.41,23
17521149,1,2017,5.16,20
17521149,2,2017,6.86,18
17521149,3,2017,7.2,3
17521149,1,2018,6.78,19
17521150,1,2017,6.32,20
17521150,2,2017,6.73,24
17521150,1,2018,6.35,22
17521151,1,2017,7.57,16
17521151,2,2017,6.45,23
17521151,1,2018,7.64,19
17521152,1,2017,5.63,19
17521152,2,2017,5.96,18
17521152,1,2018,6.64,22
17521153,1,2017,5.56,17
17521153,2,2017,6.86,17
17521153,1,2018,7.76,20
17521154,1,2017,7.37,19
17521154,2,2017,7.71,19
17521154,1,2018,7.08,18
17521155,1,2017,2.67,15
17521155,2,2017,0.98,11
17521155,1,2018,0.1,12
17521156,1,2017,7.01,16
17521156,2,2017,7.76,17
17521156,1,2018,7.1,20
17521157,1,2017,6.63,19
17521157,2,2017,7.55,21
17521157,1,2018,6.58,18
17521158,1,2017,7.43,20
17521158,2,2017,7.91,19
17521158,1,2018,7.58,19
17521159,1,2017,4.41,15
17521159,2,2017,5.26,19
17521159,3,2017,5.35,8
17521159,1,2018,5.04,22
17521160,1,2017,4.78,20
17521160,2,2017,5.68,20
17521160,1,2018,6.12,23
17521161,1,2017,7.63,20
17521161,2,2017,6.85,22
17521161,1,2018,7.44,21
17521162,1,2017,6.13,19
17521162,2,2017,7.62,21
17521162,1,2018,7.01,20
17521163,1,2017,7.88,16
17521163,2,2017,7.11,23
17521163,1,2018,8.0,19
17521164,1,2017,6.62,19
17521164,2,2017,6.93,21
17521164,1,2018,6.73,20
17521165,1,2017,6.36,17
17521165,2,2017,5.45,22
17521165,1,2018,6.64,20
17521166,1,2017,3.91,15
17521166,2,2017,4.11,20
17521166,1,2018,5.53,19
17521167,1,2017,0.0,11
17521168,1,2017,6.31,19
17521168,2,2017,7.45,24
17521168,1,2018,7.06,19
17521170,1,2017,1.55,19
17521170,2,2017,0.21,19
17521170,1,2018,0.0,12
17521172,1,2017,6.96,16
17521172,2,2017,5.0,16
17521172,1,2018,6.31,18
17521173,1,2017,7.97,15
17521173,2,2017,5.62,23
17521173,1,2018,4.64,18
17521174,1,2017,7.39,15
17521174,2,2017,6.18,23
17521174,1,2018,6.19,19
17521175,1,2017,4.27,17
17521175,2,2017,2.41,18
17521175,3,2017,9.1,4
17521175,1,2018,6.74,19
17521176,1,2017,7.81,19
17521176,2,2017,8.3,23
17521176,1,2018,7.16,19
17521177,1,2017,4.3,20
17521177,2,2017,5.14,20
17521177,1,2018,6.56,21
17521178,1,2017,5.32,21
17521178,2,2017,2.29,18
17521178,1,2018,2.62,24
17521179,1,2017,5.53,15
17521179,2,2017,2.85,23
17521179,3,2017,1.0,3
17521179,1,2018,0.0,14
17521180,1,2017,6.64,13
17521180,2,2017,7.51,21
17521180,1,2018,6.26,24
17521181,1,2017,6.47,19
17521181,2,2017,6.67,23
17521181,1,2018,6.05,19
17521182,1,2017,6.79,18
17521182,2,2017,7.1,19
17521182,1,2018,6.65,24
17521183,1,2017,6.34,20
17521183,2,2017,5.84,20
17521183,3,2017,8.6,3
17521183,1,2018,5.84,19
17521184,1,2017,6.8,20
17521184,2,2017,6.59,19
17521184,1,2018,7.43,20
17521185,1,2017,6.5,20
17521185,2,2017,2.98,20
17521185,1,2018,4.97,21
17521186,1,2017,6.85,19
17521186,2,2017,7.14,20
17521186,1,2018,7.55,19
17521187,1,2017,6.16,20
17521187,2,2017,7.28,20
17521187,1,2018,6.46,17
17521188,1,2017,7.5,20
17521188,2,2017,8.74,20
17521188,1,2018,8.86,20
17521189,1,2017,6.08,17
17521189,2,2017,5.2,22
17521189,1,2018,6.69,20
17521190,1,2017,7.62,17
17521190,2,2017,8.8,16
17521190,1,2018,8.75,20
17521191,1,2017,5.23,19
17521191,2,2017,1.44,19
17521191,1,2018,2.2,24
17521192,1,2017,7.36,20
17521192,2,2017,8.28,20
17521192,1,2018,7.86,20
17521194,1,2017,7.65,17
17521194,2,2017,6.93,23
17521194,1,2018,6.2,21
17521195,1,2017,7.42,20
17521195,2,2017,7.3,23
17521195,1,2018,6.88,15
17521196,1,2017,7.09,19
17521196,2,2017,8.51,21
17521196,1,2018,6.85,20
17521197,1,2017,6.72,21
17521197,2,2017,5.56,17
17521197,1,2018,6.07,15
17521198,1,2017,6.98,20
17521198,2,2017,0.0,2
17521199,1,2017,6.3,20
17521199,2,2017,7.9,24
17521199,1,2018,6.41,22
17521200,1,2017,7.48,16
17521200,2,2017,7.52,20
17521200,1,2018,6.23,22
17521201,1,2017,6.87,15
17521201,2,2017,6.64,23
17521201,1,2018,6.96,22
17521202,1,2017,8.07,20
17521202,2,2017,7.71,22
17521202,1,2018,6.97,18
17521203,1,2017,7.66,21
17521203,2,2017,7.81,18
17521203,1,2018,6.35,22
17521204,1,2017,5.9,20
17521204,2,2017,5.64,19
17521204,1,2018,6.83,24
17521205,1,2017,5.54,15
17521205,2,2017,3.53,19
17521205,3,2017,7.3,3
17521205,1,2018,6.29,18
17521206,1,2017,0.64,17
17521207,1,2017,7.26,16
17521207,2,2017,8.12,20
17521207,1,2018,7.72,23
17521208,1,2017,7.85,17
17521208,2,2017,3.65,16
17521209,1,2017,7.45,15
17521209,2,2017,6.67,23
17521209,1,2018,7.3,22
17521211,1,2017,8.38,17
17521211,2,2017,8.33,21
17521211,3,2017,7.2,4
17521211,1,2018,8.4,22
17521212,1,2017,6.27,15
17521212,2,2017,7.06,26
17521212,3,2017,5.0,4
17521212,1,2018,6.87,21
17521213,1,2017,5.82,12
17521213,2,2017,2.86,18
17521213,3,2017,4.3,6
17521213,1,2018,1.1,8
17521215,1,2017,6.42,21
17521215,2,2017,5.64,17
17521215,1,2018,7.44,20
17521216,1,2017,7.14,17
17521216,2,2017,7.66,18
17521216,1,2018,6.09,21
17521217,1,2017,6.79,20
17521217,2,2017,6.31,22
17521217,1,2018,6.95,24
17521218,1,2017,6.5,20
17521218,2,2017,7.15,20
17521218,1,2018,7.07,22
17521219,1,2017,7.69,18
17521219,2,2017,8.49,22
17521219,1,2018,8.13,22
17521220,1,2017,4.74,16
17521220,2,2017,5.39,19
17521220,1,2018,6.02,21
17521221,1,2017,7.46,21
17521221,2,2017,8.09,22
17521221,1,2018,8.25,15
17521222,1,2017,5.2,17
17521222,2,2017,6.06,17
17521222,1,2018,6.76,21
17521223,1,2017,6.02,16
17521223,2,2017,5.57,19
17521223,1,2018,6.22,18
17521224,1,2017,7.21,19
17521224,2,2017,7.22,19
17521224,1,2018,7.31,22
17521225,1,2017,5.93,16
17521225,2,2017,7.48,19
17521225,1,2018,7.15,15
17521226,1,2017,7.26,20
17521226,2,2017,7.12,20
17521226,1,2018,7.31,20
17521228,1,2017,1.72,13
17521229,1,2017,7.39,20
17521229,2,2017,6.71,23
17521229,1,2018,8.33,19
17521230,1,2017,6.14,20
17521230,2,2017,5.9,17
17521230,1,2018,5.59,17
17521231,1,2017,6.44,20
17521231,2,2017,7.77,23
17521231,1,2018,8.07,17
17521232,1,2017,4.33,15
17521232,2,2017,4.11,18
17521232,3,2017,1.0,4
17521232,1,2018,5.37,23
17521233,1,2017,6.43,16
17521233,2,2017,6.67,22
17521233,1,2018,7.21,19
17521234,1,2017,7.26,17
17521234,2,2017,8.22,22
17521234,1,2018,7.89,22
17521235,1,2017,4.92,20
17521235,2,2017,5.62,20
17521235,1,2018,5.57,24
17521236,1,2017,7.29,20
17521236,2,2017,8.12,20
17521236,1,2018,6.84,21
17521238,1,2017,6.1,12
17521238,2,2017,4.0,13
17521238,3,2017,6.27,6
17521238,1,2018,4.82,18
17521239,1,2017,7.24,20
17521239,2,2017,5.14,23
17521239,1,2018,6.36,16
17521239,2,2018,6.74,18
17521240,1,2017,0.79,20
17521241,1,2017,8.41,21
17521241,2,2017,8.61,22
17521241,1,2018,8.6,19
17521242,1,2017,6.57,19
17521242,2,2017,7.18,19
17521242,1,2018,6.65,15
17521243,1,2017,4.71,20
17521243,2,2017,4.54,20
17521243,1,2018,6.06,23
17521244,1,2017,8.63,20
17521244,2,2017,8.47,23
17521244,1,2018,8.38,22
17521245,1,2017,6.46,21
17521245,2,2017,7.29,18
17521245,3,2017,8.7,4
17521245,1,2018,5.73,15
17521246,1,2017,6.42,15
17521246,2,2017,6.54,21
17521246,1,2018,6.29,19
17521247,1,2017,5.97,19
17521247,2,2017,6.54,23
17521247,1,2018,5.69,17
17521248,1,2017,4.39,13
17521248,2,2017,6.76,18
17521248,1,2018,5.87,19
17521249,1,2017,6.42,20
17521249,2,2017,8.02,21
17521249,1,2018,5.73,16
17521250,1,2017,7.37,20
17521250,2,2017,7.61,22
17521250,1,2018,7.49,16
17521251,1,2017,6.9,14
17521251,2,2017,6.75,19
17521251,1,2018,6.87,24
17521252,1,2017,6.4,21
17521252,2,2017,6.55,16
17521252,1,2018,7.83,19
17521253,1,2017,7.38,19
17521253,2,2017,8.63,19
17521253,1,2018,7.9,22
17521254,1,2017,6.9,16
17521254,2,2017,8.34,19
17521254,3,2017,8.0,4
17521254,1,2018,8.29,16
17521255,1,2017,5.63,20
17521255,2,2017,5.42,19
17521255,1,2018,6.82,18
17521257,1,2017,6.03,20
17521257,2,2017,5.82,20
17521257,1,2018,6.54,20
17521258,1,2017,7.45,20
17521258,2,2017,6.95,23
17521258,1,2018,7.04,21
17521259,1,2017,6.79,17
17521259,2,2017,7.84,23
17521259,1,2018,7.37,17
17521260,1,2017,7.39,20
17521260,2,2017,7.55,22
17521260,1,2018,7.33,23
17521261,1,2017,3.15,16
17521261,2,2017,0.33,12
17521262,1,2017,4.87,20
17521262,2,2017,4.52,20
17521262,3,2017,5.0,8
17521262,1,2018,5.85,24
17521263,1,2017,5.73,15
17521263,2,2017,6.41,23
17521263,1,2018,5.4,23
17521264,1,2017,5.05,15
17521264,2,2017,5.76,18
17521264,1,2018,5.45,19
17521265,1,2017,6.23,17
17521265,2,2017,6.69,18
17521265,1,2018,6.35,19
17521266,1,2017,6.61,20
17521266,2,2017,7.44,19
17521266,1,2018,7.28,23
17521267,1,2017,4.26,20
17521267,2,2017,4.47,21
17521267,1,2018,5.03,23
17521268,1,2017,7.22,20
17521268,2,2017,7.87,23
17521268,1,2018,6.77,21
17521269,1,2017,5.53,20
17521269,2,2017,6.62,24
17521269,1,2018,6.15,16
17521270,1,2017,8.75,17
